id,State_Code,State_Name,City,Zip_Code,ALand,AWater,Mean
42023284,42,Pennsylvania,Pittsburgh,15222,1678102,483177,112370
42023294,42,Pennsylvania,Pittsburgh,15213,253062,0,32192
42023304,42,Pennsylvania,Pittsburgh,15219,452643,4114,14626
42023314,42,Pennsylvania,Pittsburgh,15232,428546,0,116601
42023324,42,Pennsylvania,Pittsburgh,15232,803571,0,51195
42023334,42,Pennsylvania,Pittsburgh,15206,380225,0,59937
4202334,42,Pennsylvania,Pittsburgh,15218,1091700,0,37634
42023344,42,Pennsylvania,Pittsburgh,15201,724267,0,51814
42023354,42,Pennsylvania,Pittsburgh,15206,392498,0,46304
42023364,42,Pennsylvania,Pittsburgh,15206,536950,0,54558
42023374,42,Pennsylvania,Pittsburgh,15208,1079673,0,44919
42023384,42,Pennsylvania,Pittsburgh,15208,772138,0,16843
42023394,42,Pennsylvania,Wilkinsburg,15221,1403865,0,37188
420234,42,Pennsylvania,Pittsburgh,15219,805419,6849,40379
42023404,42,Pennsylvania,Pittsburgh,15208,941940,0,166513
42023414,42,Pennsylvania,Pittsburgh,15208,888060,0,63504
42023424,42,Pennsylvania,Pittsburgh,15217,2049306,88690,97483
42023434,42,Pennsylvania,Pittsburgh,15217,1189443,0,103477
4202344,42,Pennsylvania,Pittsburgh,15221,2722528,0,59608
42023444,42,Pennsylvania,Pittsburgh,15203,1120492,259388,80215
42023454,42,Pennsylvania,Pittsburgh,15210,392889,0,49590
42023464,42,Pennsylvania,Pittsburgh,15216,2422505,0,53399
42023474,42,Pennsylvania,Pittsburgh,15226,1453327,0,65405
42023484,42,Pennsylvania,Pittsburgh,15216,1360696,0,64014
42023494,42,Pennsylvania,Pittsburgh,15233,722950,0,54507
42023504,42,Pennsylvania,Pittsburgh,15212,643639,0,31026
42023514,42,Pennsylvania,Pittsburgh,15203,1211704,0,41304
42023524,42,Pennsylvania,Pittsburgh,15212,593102,0,46149
42023534,42,Pennsylvania,Pittsburgh,15220,1328964,0,42925
4202354,42,Pennsylvania,Wilkinsburg,15221,3220291,0,56171
42023544,42,Pennsylvania,Pittsburgh,15210,1453893,0,52382
42023554,42,Pennsylvania,Pittsburgh,15229,775644,0,65264
42023564,42,Pennsylvania,Pittsburgh,15210,849780,0,49845
42023574,42,Pennsylvania,Natrona Heights,15065,2618658,346621,31646
42023584,42,Pennsylvania,Tarentum,15084,3172264,431553,52537
42023594,42,Pennsylvania,Tarentum,15084,48577795,12854,52641
42023604,42,Pennsylvania,Gibsonia,15044,26224976,0,81847
42023614,42,Pennsylvania,Wexford,15090,40029569,0,153323
42023624,42,Pennsylvania,Wexford,15090,15950134,214557,130925
42023634,42,Pennsylvania,Pittsburgh,15237,4394214,0,80991
4202364,42,Pennsylvania,Oakmont,15139,1361335,0,90344
42023644,42,Pennsylvania,Allison Park,15101,18136882,18582,87885
42023654,42,Pennsylvania,Pittsburgh,15238,13018325,0,103943
42023664,42,Pennsylvania,Oakmont,15139,15230404,1165654,74659
42023674,42,Pennsylvania,Pittsburgh,15238,20373345,21834,162669
42023684,42,Pennsylvania,Pittsburgh,15201,1396350,575884,68061
42023694,42,Pennsylvania,Glenshaw,15116,3510344,0,73301
42023704,42,Pennsylvania,Pittsburgh,15209,6245765,0,95988
42023714,42,Pennsylvania,Pittsburgh,15212,4422203,0,76899
42023724,42,Pennsylvania,Pittsburgh,15229,8349576,0,96475
42023734,42,Pennsylvania,Pittsburgh,15202,3445435,0,72916
4202374,42,Pennsylvania,Mc Keesport,15132,1308013,0,35253
42023744,42,Pennsylvania,Pittsburgh,15202,924161,0,50019
42023754,42,Pennsylvania,Pittsburgh,15202,710868,191084,43507
42023764,42,Pennsylvania,Sewickley,15143,2588384,355898,86617
42023774,42,Pennsylvania,Coraopolis,15108,1364588,299718,41448
42023784,42,Pennsylvania,Moon Township,15108,9558163,0,60396
42023794,42,Pennsylvania,Oakdale,15071,15564355,0,79013
42023804,42,Pennsylvania,Mcdonald,15057,31731954,0,108084
42023814,42,Pennsylvania,Bridgeville,15017,35159919,123974,60410
42023824,42,Pennsylvania,Mc Kees Rocks,15136,23684537,0,89412
42023834,42,Pennsylvania,Mckees Rocks,15136,4048132,814776,64358
4202384,42,Pennsylvania,Pittsburgh,15221,374300,0,32484
42023844,42,Pennsylvania,Pittsburgh,15205,1124143,0,73329
42023854,42,Pennsylvania,Pittsburgh,15205,1951976,0,69610
42023864,42,Pennsylvania,Pittsburgh,15220,5375268,0,96728
42023874,42,Pennsylvania,Pittsburgh,15220,1863590,0,85033
42023884,42,Pennsylvania,Pittsburgh,15216,651942,0,77928
42023894,42,Pennsylvania,Pittsburgh,15216,1505105,0,50515
42023904,42,Pennsylvania,Pittsburgh,15228,1527654,0,93549
42023914,42,Pennsylvania,Pittsburgh,15243,2077710,0,82561
42023924,42,Pennsylvania,Pittsburgh,15241,3302630,20332,131098
42023934,42,Pennsylvania,Bethel Park,15102,1826615,0,91218
4202394,42,Pennsylvania,Pittsburgh,15203,3116517,276270,31905
42023944,42,Pennsylvania,Bethel Park,15102,3104903,0,87033
42023954,42,Pennsylvania,Bethel Park,15102,3867968,0,104500
42023964,42,Pennsylvania,Pittsburgh,15236,2161101,0,88105
42023974,42,Pennsylvania,Pittsburgh,15236,3552184,0,88834
42023984,42,Pennsylvania,Pittsburgh,15236,2295186,0,85662
42023994,42,Pennsylvania,Pittsburgh,15227,2846639,275717,72014
42024,42,Pennsylvania,Bendersville,17306,111753227,321006,68782
42024004,42,Pennsylvania,Pittsburgh,15229,879380,0,40009
42024014,42,Pennsylvania,Munhall,15120,2508909,0,55382
42024024,42,Pennsylvania,Duquesne,15110,1281316,274120,40520
42024034,42,Pennsylvania,West Mifflin,15122,2936295,281625,63948
4202404,42,Pennsylvania,Sewickley,15143,25364137,0,139781
42024044,42,Pennsylvania,West Mifflin,15122,12634985,226531,33488
42024054,42,Pennsylvania,South Park,15129,8162674,0,54324
42024064,42,Pennsylvania,South Park,15129,8040949,0,77094
42024074,42,Pennsylvania,Clairton,15025,1667543,0,38009
42024084,42,Pennsylvania,Mc Keesport,15135,14498355,690694,60926
42024094,42,Pennsylvania,Mc Keesport,15133,2036886,206323,32188
42024104,42,Pennsylvania,Mc Keesport,15131,5384573,0,53146
42024114,42,Pennsylvania,Turtle Creek,15145,1110488,0,29027
42024124,42,Pennsylvania,Braddock,15104,2095685,158717,28660
42024134,42,Pennsylvania,Pittsburgh,15218,1091700,0,28144
4202414,42,Pennsylvania,Pittsburgh,15217,1294126,0,0
42024144,42,Pennsylvania,Wilkinsburg,15221,808017,0,54153
42024154,42,Pennsylvania,Pittsburgh,15235,4386555,0,78180
42024164,42,Pennsylvania,Monroeville,15146,7668996,0,34568
42024174,42,Pennsylvania,Monroeville,15146,5726234,0,94393
42024184,42,Pennsylvania,Pittsburgh,15208,6801079,288443,47874
42024194,42,Pennsylvania,Verona,15147,3567627,0,56192
42024204,42,Pennsylvania,Pittsburgh,15235,4719624,0,48001
42024214,42,Pennsylvania,Pittsburgh,15239,6994622,0,49903
42024224,42,Pennsylvania,Oakmont,15139,1126689,273023,47374
42024234,42,Pennsylvania,Pittsburgh,15239,6184747,0,71371
4202424,42,Pennsylvania,Pittsburgh,15208,1822889,310071,20572
42024244,42,Pennsylvania,Pittsburgh,15203,989680,0,31653
42024254,42,Pennsylvania,Mc Keesport,15132,639467,0,39297
42024264,42,Pennsylvania,Mc Keesport,15132,2044622,200574,50517
42024274,42,Pennsylvania,Wilkinsburg,15221,414535,0,27076
42024284,42,Pennsylvania,Pittsburgh,15210,1573400,0,16785
42024294,42,Pennsylvania,Pittsburgh,15219,586697,0,53190
42024304,42,Pennsylvania,Pittsburgh,15226,1891902,0,32700
42024314,42,Pennsylvania,Pittsburgh,15212,910660,5234,86923
42024324,42,Pennsylvania,Pittsburgh,15204,3942599,0,52187
42024334,42,Pennsylvania,Coraopolis,15108,15279491,1105922,73061
4202434,42,Pennsylvania,Ford City,16226,43412693,1484050,57006
42024344,42,Pennsylvania,Oakdale,15071,42754790,0,102633
42024354,42,Pennsylvania,North Versailles,15137,13689710,0,56752
42024364,42,Pennsylvania,Pittsburgh,15214,1106930,0,0
42024374,42,Pennsylvania,Pittsburgh,15213,505672,0,48110
42024384,42,Pennsylvania,Fenelton,16034,69330761,0,66306
42024394,42,Pennsylvania,Rural Valley,16249,129158557,1839856,60779
420244,42,Pennsylvania,Pittsburgh,15232,803571,0,62629
42024404,42,Pennsylvania,Ford City,16226,43412693,1484050,55864
42024414,42,Pennsylvania,Kittanning,16201,2580515,656639,41111
42024424,42,Pennsylvania,Vandergrift,15690,36355184,427481,57414
42024434,42,Pennsylvania,Elderton,15736,168958521,1911234,52800
4202444,42,Pennsylvania,Freeport,16229,3288857,74038,50400
42024444,42,Pennsylvania,Beaver Falls,15010,76893543,210424,77412
42024454,42,Pennsylvania,Beaver Falls,15010,1925470,276868,55093
42024464,42,Pennsylvania,New Brighton,15066,1882853,0,46050
42024474,42,Pennsylvania,Rochester,15074,1523129,364238,28690
42024484,42,Pennsylvania,Beaver,15009,14045996,0,79427
42024494,42,Pennsylvania,Midland,15059,74224888,4215411,69481
42024504,42,Pennsylvania,Monaca,15061,1737384,918157,70862
42024514,42,Pennsylvania,Freedom,15042,10642770,125333,77987
42024524,42,Pennsylvania,Ambridge,15003,1163077,187896,35321
42024534,42,Pennsylvania,Aliquippa,15001,10131563,309671,50171
4202454,42,Pennsylvania,New Brighton,15066,25837924,161062,70345
42024544,42,Pennsylvania,Aliquippa,15001,60033549,614746,75428
42024554,42,Pennsylvania,Beaver Falls,15010,3864927,0,59316
42024564,42,Pennsylvania,Rochester,15074,11009798,406725,60123
42024574,42,Pennsylvania,Ellwood City,16117,54618872,688548,88138
42024584,42,Pennsylvania,Loysburg,16659,226432257,801256,47950
42024594,42,Pennsylvania,Everett,15537,102338464,1497427,33545
42024604,42,Pennsylvania,Bedford,15522,176314457,596951,53794
42024614,42,Pennsylvania,Hyndman,15545,297746467,2013225,50524
42024624,42,Pennsylvania,Reading,19601,1949530,159015,32816
42024634,42,Pennsylvania,Reading,19604,1474272,0,67667
4202464,42,Pennsylvania,Midland,15059,4685353,470596,33442
42024644,42,Pennsylvania,Reading,19601,256642,0,38471
42024654,42,Pennsylvania,Reading,19604,371906,0,31356
42024664,42,Pennsylvania,Reading,19604,2955513,12396,69470
42024674,42,Pennsylvania,Reading,19602,545522,17497,33977
42024684,42,Pennsylvania,West Reading,19611,1405598,9001,51052
42024694,42,Pennsylvania,Bernville,19506,48994251,1290724,68567
42024704,42,Pennsylvania,Bernville,19506,175982438,1533756,67539
42024714,42,Pennsylvania,West Lawn,19609,40419331,1507144,69276
42024724,42,Pennsylvania,West Lawn,19609,3255383,8030,66673
42024734,42,Pennsylvania,Wyomissing,19610,2926317,0,86794
4202474,42,Pennsylvania,Freedom,15042,9981073,0,105150
42024744,42,Pennsylvania,West Reading,19611,1530434,9224,45727
42024754,42,Pennsylvania,Reading,19602,1972485,12431,74958
42024764,42,Pennsylvania,Shillington,19607,25446100,640392,82877
42024774,42,Pennsylvania,Birdsboro,19508,3462403,80193,54328
42024784,42,Pennsylvania,Birdsboro,19508,18867827,534474,92507
42024794,42,Pennsylvania,Reading,19606,25704110,204364,105133
42024804,42,Pennsylvania,Reading,19606,10624515,79206,53701
42024814,42,Pennsylvania,Laureldale,19605,2125912,502,65149
42024824,42,Pennsylvania,Oley,19547,93325774,606466,86903
42024834,42,Pennsylvania,Boyertown,19512,21811798,94451,79339
4202484,42,Pennsylvania,Aliquippa,15001,24996974,527900,76769
42024844,42,Pennsylvania,Barto,19504,39144585,119778,85055
42024854,42,Pennsylvania,Blandon,19510,57345177,4720089,75113
42024864,42,Pennsylvania,Shoemakersville,19555,48079761,480417,74551
42024874,42,Pennsylvania,Kutztown,19530,4246373,14069,55198
42024884,42,Pennsylvania,Tyrone,16686,186824749,130369,60596
42024894,42,Pennsylvania,Bellwood,16617,157544895,623871,72652
42024904,42,Pennsylvania,Altoona,16602,66614685,126077,49897
42024914,42,Pennsylvania,Hollidaysburg,16648,126461870,1112475,66893
42024924,42,Pennsylvania,Hollidaysburg,16648,36903552,214217,46195
42024934,42,Pennsylvania,Martinsburg,16662,146587583,29875,44835
4202494,42,Pennsylvania,Baden,15005,5441893,1040304,40041
42024944,42,Pennsylvania,Claysburg,16625,93886710,0,47502
42024954,42,Pennsylvania,Altoona,16601,1375756,2424,31333
42024964,42,Pennsylvania,Altoona,16601,1449760,0,37409
42024974,42,Pennsylvania,Altoona,16602,3984922,0,70872
42024984,42,Pennsylvania,Altoona,16602,1144581,2380,34230
42024994,42,Pennsylvania,Altoona,16601,575961,0,15958
42025004,42,Pennsylvania,Sayre,18840,5236375,35098,31469
42025014,42,Pennsylvania,Athens,18810,115145911,3751484,67968
42025024,42,Pennsylvania,Troy,16947,251420161,927323,65496
42025034,42,Pennsylvania,Towanda,18848,227137007,7107987,72908
4202504,42,Pennsylvania,New Paris,15554,370576581,2555539,54755
42025044,42,Pennsylvania,Wyalusing,18853,379598578,5266247,60194
42025054,42,Pennsylvania,Bensalem,19020,7608630,2509725,63089
42025064,42,Pennsylvania,Bensalem,19020,6550681,12219,76710
42025074,42,Pennsylvania,Bensalem,19020,4205884,0,58444
42025084,42,Pennsylvania,Bensalem,19020,6565856,82670,51332
42025094,42,Pennsylvania,Croydon,19021,7089472,2071049,86389
42025104,42,Pennsylvania,Croydon,19020,2314481,71823,73451
42025114,42,Pennsylvania,Levittown,19057,3412872,20737,55255
42025124,42,Pennsylvania,Levittown,19055,2917754,37188,79868
42025134,42,Pennsylvania,Levittown,19055,3078963,11804,74056
4202514,42,Pennsylvania,Reading,19604,302611,0,37056
42025144,42,Pennsylvania,Levittown,19056,3118954,0,92913
42025154,42,Pennsylvania,Langhorne,19047,8704965,44257,68218
42025164,42,Pennsylvania,Levittown,19056,1886867,0,52478
42025174,42,Pennsylvania,Feasterville Trevose,19053,5979916,5493,110665
42025184,42,Pennsylvania,Feasterville,19053,3495737,0,63752
42025194,42,Pennsylvania,Southampton,18966,4631216,8339,57953
42025204,42,Pennsylvania,Warminster,18974,4407560,3448,90433
42025214,42,Pennsylvania,Warrington,18976,13082818,27868,134721
42025224,42,Pennsylvania,New Britain,18901,20458771,1291959,108972
42025234,42,Pennsylvania,Sellersville,18960,21732770,43111,69829
4202524,42,Pennsylvania,Reading,19604,2955513,12396,54259
42025244,42,Pennsylvania,Perkasie,18944,2962661,63983,84019
42025254,42,Pennsylvania,Quakertown,18951,1106539,1236,57441
42025264,42,Pennsylvania,Quakertown,18951,79259580,214353,103556
42025274,42,Pennsylvania,Perkasie,18944,1509625,1078,73883
42025284,42,Pennsylvania,New Hope,18938,16553462,383066,155990
42025294,42,Pennsylvania,Doylestown,18902,8118004,24485,148227
42025304,42,Pennsylvania,Doylestown,18901,11131440,206631,110397
42025314,42,Pennsylvania,New Britain,18901,3126423,6953,77265
42025324,42,Pennsylvania,Holland,18966,8761805,705196,137805
42025334,42,Pennsylvania,Holland,18966,2591674,495,81663
4202534,42,Pennsylvania,Bethel,19507,169429850,528165,71868
42025344,42,Pennsylvania,Newtown,18940,6479407,53256,99344
42025354,42,Pennsylvania,Newtown,18940,1439093,623,110344
42025364,42,Pennsylvania,Yardley,19067,7433433,44210,126227
42025374,42,Pennsylvania,Langhorne,19047,2994547,4191,94996
42025384,42,Pennsylvania,Morrisville,19067,2633295,75687,103119
42025394,42,Pennsylvania,Fairless Hills,19030,2363962,0,73308
420254,42,Pennsylvania,Pittsburgh,15201,1049825,305758,46432
42025404,42,Pennsylvania,Levittown,19054,2305835,8356,73245
42025414,42,Pennsylvania,Langhorne,19047,2823400,17977,85243
42025424,42,Pennsylvania,Quakertown,18951,45393197,121680,118523
42025434,42,Pennsylvania,Hamilton,8610,22865409,10947145,0
4202544,42,Pennsylvania,West Lawn,19609,19199262,51149,81704
42025444,42,Pennsylvania,Butler,16001,1701509,0,33606
42025454,42,Pennsylvania,Butler,16001,20499133,291858,53541
42025464,42,Pennsylvania,West Sunbury,16061,261788946,755375,57066
42025474,42,Pennsylvania,West Sunbury,16061,127970089,26849,65158
42025484,42,Pennsylvania,Butler,16001,17491484,56782,87728
42025494,42,Pennsylvania,Butler,16002,60961964,107061,42996
42025504,42,Pennsylvania,Saxonburg,16056,59412512,65369,81139
42025514,42,Pennsylvania,Evans City,16033,61767099,23826,83503
42025524,42,Pennsylvania,Zelienople,16063,6330720,132042,53724
42025534,42,Pennsylvania,Cranberry Twp,16066,4381380,0,110332
4202554,42,Pennsylvania,Shillington,19607,1518168,0,64130
42025544,42,Pennsylvania,Mars,16046,35972579,6937,75051
42025554,42,Pennsylvania,Mars,16046,59945076,189233,90019
42025564,42,Pennsylvania,Johnstown,15902,874032,36914,32234
42025574,42,Pennsylvania,Johnstown,15906,50512788,1341276,58335
42025584,42,Pennsylvania,Johnstown,15902,2744608,0,64625
42025594,42,Pennsylvania,Johnstown,15905,1006973,64310,49244
42025604,42,Pennsylvania,Johnstown,15905,6080253,0,104307
42025614,42,Pennsylvania,Nanty Glo,15943,4796259,2712,49782
42025624,42,Pennsylvania,Northern Cambria,15714,7728114,705,43991
42025634,42,Pennsylvania,Flinton,16640,152686675,6399358,48393
4202564,42,Pennsylvania,Birdsboro,19508,60655361,989492,80247
42025644,42,Pennsylvania,Ebensburg,15931,129144298,875350,72095
42025654,42,Pennsylvania,Cresson,16630,33159990,56073,53401
42025664,42,Pennsylvania,Portage,15946,1704562,0,47407
42025674,42,Pennsylvania,Sidman,15955,119355110,309191,64069
42025684,42,Pennsylvania,Johnstown,15906,1877298,78606,35776
42025694,42,Pennsylvania,Emporium,15834,1024393461,5556781,65034
42025704,42,Pennsylvania,Albrightsville,18210,181872647,1888004,48035
42025714,42,Pennsylvania,Lansford,18232,77318708,2077081,42109
42025724,42,Pennsylvania,Lehighton,18235,120092976,644711,75577
42025734,42,Pennsylvania,Lehighton,18235,43780637,1425029,52517
4202574,42,Pennsylvania,Reading,19606,10624515,79206,66942
42025744,42,Pennsylvania,Palmerton,18071,6433822,131528,65223
42025754,42,Pennsylvania,Philipsburg,16866,2922495,27411,42769
42025764,42,Pennsylvania,Wingate,16823,134450127,396269,52145
42025774,42,Pennsylvania,Centre Hall,16828,275137225,355533,57548
42025784,42,Pennsylvania,Pleasant Gap,16823,70273904,12328,55723
42025794,42,Pennsylvania,State College,16803,38645506,0,37283
42025804,42,Pennsylvania,State College,16803,8140187,0,85656
42025814,42,Pennsylvania,Port Matilda,16870,61112873,0,110468
42025824,42,Pennsylvania,State College,16801,931782,0,0
42025834,42,Pennsylvania,State College,16801,1247091,0,28891
4202584,42,Pennsylvania,Hereford,18056,39602821,143001,82844
42025844,42,Pennsylvania,State College,16801,1731997,0,40679
42025854,42,Pennsylvania,Wayne,19087,4034414,18009,118475
42025864,42,Pennsylvania,Berwyn,19312,6406997,10827,158724
42025874,42,Pennsylvania,Malvern,19355,14442246,60618,146477
42025884,42,Pennsylvania,Phoenixville,19460,4086842,460864,55836
42025894,42,Pennsylvania,Phoenixville,19460,1740754,76923,68210
42025904,42,Pennsylvania,Pottstown,19465,27605086,654460,87516
42025914,42,Pennsylvania,Chester Springs,19425,45783608,423556,151483
42025924,42,Pennsylvania,Exton,19341,19378528,188185,115587
42025934,42,Pennsylvania,West Chester,19380,1046722,0,58227
4202594,42,Pennsylvania,Kutztown,19530,4246373,14069,58781
42025944,42,Pennsylvania,West Chester,19380,1072149,0,35754
42025954,42,Pennsylvania,West Chester,19380,5077882,10345,137666
